Date	Netherlands	Greece
9/19/2008	936.387	1249.43
9/22/2008	911.08	1232.768
9/23/2008	895.237	1186.373
9/24/2008	879.244	1188.099
9/25/2008	907.31	1201.5
9/26/2008	874.432	1182.915
9/29/2008	804.622	1113.975
9/30/2008	822.691	1118.86
10/1/2008	836.692	1115.232
10/2/2008	835.375	1123.99
10/3/2008	865.944	1113.972
10/6/2008	789.441	1048.406
10/7/2008	773.641	1042.738
10/8/2008	718.366	985.645
10/9/2008	701.31	982.63
10/10/2008	643.483	929.668
10/13/2008	709.351	977.111
10/14/2008	735.822	997.81
10/15/2008	687.204	922.707
10/16/2008	652.396	862.051
10/17/2008	646.974	794.906
10/20/2008	691.078	803.116
10/21/2008	695.122	811.692
10/22/2008	666.099	760.686
10/23/2008	671.779	714.837
10/24/2008	648.613	647.142
10/27/2008	623.038	678.546
10/28/2008	615.306	678.546
10/29/2008	663.611	750.667
10/30/2008	660.426	769.509
10/31/2008	681.949	784.138
11/3/2008	691.6	802.64
11/4/2008	732.439	853.417
11/5/2008	716.248	845.832
11/6/2008	683.854	787.298
11/7/2008	692.778	804.393
11/10/2008	693.483	840.01
11/11/2008	670.76	776.093
11/12/2008	657.296	753.577
11/13/2008	659.58	737.163
11/14/2008	662.243	745.156
11/17/2008	643.594	707.813
11/18/2008	652.417	700.959
11/19/2008	625.237	689.296
11/20/2008	608.064	658.455
11/21/2008	590.791	663.395
11/24/2008	639.558	681.971
11/25/2008	630.776	700.623
11/26/2008	625.622	686.97
11/27/2008	638.81	702.219
11/28/2008	640.358	706.545
12/1/2008	603.599	685.78
12/2/2008	615.458	677.216
12/3/2008	625.106	674.987
12/4/2008	623.911	678.974
12/5/2008	597.968	656.466
12/8/2008	638.496	680.093
12/9/2008	647.874	679.11
12/10/2008	653.607	670.026
12/11/2008	647.895	671.735
12/12/2008	636.344	665.273
12/15/2008	634.895	651.208
12/16/2008	638.166	636.68
12/17/2008	634.941	639.212
12/18/2008	641.849	631.525
12/19/2008	644.837	628.384
12/22/2008	631.56	621.752
12/23/2008	635.929	628.705
12/24/2008	629.078	628.602
12/25/2008	629.078	628.602
12/26/2008	629.078	628.602
12/29/2008	628.398	642.266
12/30/2008	642.439	673.206
12/31/2008	638.587	662.401
1/1/2009	638.587	662.401
1/2/2009	665.655	671.475
1/5/2009	674.23	690.865
1/6/2009	683.113	690.865
1/7/2009	675.307	714.831
1/8/2009	673.183	711.713
1/9/2009	680.469	699.149
1/12/2009	673.721	689
1/13/2009	670.296	677.357
1/14/2009	638.384	639.765
1/15/2009	631.828	623.794
1/16/2009	641.216	646.044
1/19/2009	635.194	605.425
1/20/2009	620.862	605.88
1/21/2009	616.818	628.46
1/22/2009	609.929	613.887
1/23/2009	605.307	610.519
1/26/2009	638.214	624.206
1/27/2009	639.609	630.726
1/28/2009	659.812	648.383
1/29/2009	641.659	642.146
1/30/2009	635.129	664.145
2/2/2009	626.265	638.622
2/3/2009	642.096	639.065
2/4/2009	647.898	645.453
2/5/2009	635.672	630.719
2/6/2009	656.612	649.906
2/9/2009	658.735	650.016
2/10/2009	636.025	647.689
2/11/2009	640.377	636.837
2/12/2009	628.019	632.407
2/13/2009	629.724	629.188
2/16/2009	618.638	615.983
2/17/2009	597.047	580.396
2/18/2009	595.277	573.848
2/19/2009	596.778	583.495
2/20/2009	575.943	575.938
2/23/2009	564.321	550.543
2/24/2009	563.919	549.533
2/25/2009	557.33	537.213
2/26/2009	567.902	547.032
2/27/2009	560.933	542.959
3/2/2009	541.357	542.959
3/3/2009	523.289	532.542
3/4/2009	538.668	526.863
3/5/2009	512.481	514.336
3/6/2009	507.8	512.293
3/9/2009	507.284	511.914
3/10/2009	533.468	549.498
3/11/2009	531.303	543.723
3/12/2009	537.087	551.154
3/13/2009	537.282	549.358
3/16/2009	551.364	561.245
3/17/2009	545	561.668
3/18/2009	542	558.852
3/19/2009	539.235	579.416
3/20/2009	546.52	593.007
3/23/2009	568.798	609.649
3/24/2009	566.106	610.637
3/25/2009	577.589	610.637
3/26/2009	578.028	618.858
3/27/2009	566.236	599.004
3/30/2009	541.971	582.583
3/31/2009	555.021	606.39
4/1/2009	565.792	604.063
4/2/2009	588.515	634.73
4/3/2009	586.383	638.814
4/6/2009	581.549	633.783
4/7/2009	580.574	627.864
4/8/2009	585.564	658.86
4/9/2009	592.02	690.952
4/10/2009	592.02	690.952
4/13/2009	592.02	690.952
4/14/2009	596.477	698.782
4/15/2009	599.507	703.188
4/16/2009	603.193	722.531
4/17/2009	614.714	722.531
4/20/2009	594.525	722.531
4/21/2009	596.338	684.992
4/22/2009	596.563	690.219
4/23/2009	593.176	690.669
4/24/2009	599.52	698.957
4/27/2009	599.561	698.455
4/28/2009	595.998	693.613
4/29/2009	609.317	724.435
4/30/2009	618.195	757.392
5/1/2009	618.195	757.392
5/4/2009	641.123	775.921
5/5/2009	641.235	807.569
5/6/2009	650.196	815.84
5/7/2009	657.154	794.006
5/8/2009	665.755	795.074
5/11/2009	658.274	795.274
5/12/2009	657.637	807.378
5/13/2009	646.191	776.673
5/14/2009	643.143	769.845
5/15/2009	652.529	784.804
5/18/2009	667.653	792.216
5/19/2009	670.4	827.082
5/20/2009	675.804	842.338
5/21/2009	661.361	816.672
5/22/2009	664.666	828.904
5/25/2009	665.357	828.846
5/26/2009	672.279	812.662
5/27/2009	669.334	833.896
5/28/2009	654.126	838.273
5/29/2009	647.42	842.943
6/1/2009	664.771	875.813
6/2/2009	666.677	872.246
6/3/2009	660.22	857.92
6/4/2009	659.458	829.744
6/5/2009	663.85	839.576
6/8/2009	656.235	839.576
6/9/2009	656.006	819.184
6/10/2009	663.859	841.965
6/11/2009	663.913	845.472
6/12/2009	658.825	853.47
6/15/2009	645.507	848.419
6/16/2009	639.671	801.879
6/17/2009	629.477	759.831
6/18/2009	636.833	770.79
6/19/2009	642.258	793.926
6/22/2009	628.275	762.714
6/23/2009	628.698	770.868
6/24/2009	642.318	779.377
6/25/2009	643.085	767.317
6/26/2009	642.682	761.085
6/29/2009	651.728	766.877
6/30/2009	644.972	785.691
7/1/2009	658.353	791.349
7/2/2009	642.804	781.044
7/3/2009	646.495	781.035
7/6/2009	640.468	769.042
7/7/2009	637.409	778.385
7/8/2009	629.257	764.021
7/9/2009	634.283	762.386
7/10/2009	624.216	743.305
7/13/2009	641.219	743.398
7/14/2009	645.71	775.565
7/15/2009	666.289	784.421
7/16/2009	673.387	793.465
7/17/2009	681.961	802.611
7/20/2009	685.479	823.224
7/21/2009	689.236	817.357
7/22/2009	693.841	815.054
7/23/2009	702.819	827.089
7/24/2009	703.448	841.393
7/27/2009	706.448	846.763
7/28/2009	699.187	824.78
7/29/2009	713.878	816.72
7/30/2009	727.018	847.504
7/31/2009	729.58	852.483
8/3/2009	736.927	877.108
8/4/2009	734.506	883.709
8/5/2009	731.614	868.623
8/6/2009	739.068	877.556
8/7/2009	746.276	869.751
8/10/2009	742.72	852.47
8/11/2009	732.923	826.676
8/12/2009	745.489	834.689
8/13/2009	747.608	849.777
8/14/2009	740.412	860.576
8/17/2009	726.959	846.249
8/18/2009	731.364	855.928
8/19/2009	730.486	864.989
8/20/2009	740.082	885.628
8/21/2009	755.282	923.431
8/24/2009	762.276	927.926
8/25/2009	768.802	932.937
8/26/2009	768.819	954.753
8/27/2009	764.177	956.449
8/28/2009	770.865	949.003
8/31/2009	761.021	913.33
9/1/2009	748.031	936.593
9/2/2009	741.5	927.417
9/3/2009	740.039	904.26
9/4/2009	751.369	903.807
9/7/2009	765.397	934.388
9/8/2009	770.862	940.087
9/9/2009	777.665	947.756
9/10/2009	784.301	939.21
9/11/2009	784.562	944.459
9/14/2009	781.914	916.752
9/15/2009	783.559	941.213
9/16/2009	796.252	941.921
9/17/2009	802.135	939.387
9/18/2009	802.59	942.964
9/21/2009	800.27	930.423
9/22/2009	802.037	947.388
9/23/2009	805.251	971.116
9/24/2009	794.21	968.228
9/25/2009	789.601	967.394
9/28/2009	804.569	985.124
9/29/2009	807.847	1000.258
9/30/2009	808.972	1000.335
10/1/2009	796.141	994.813
10/2/2009	778.82	967.399
10/5/2009	784.592	958.177
10/6/2009	805.435	1000.852
10/7/2009	805.529	1001.402
10/8/2009	820.375	1022.293
10/9/2009	823.351	1027.27
10/12/2009	838.067	1059.071
10/13/2009	834.282	1056.864
10/14/2009	844.823	1095.609
10/15/2009	843.961	1097.556
10/16/2009	834.989	1067.829
10/19/2009	847.775	1081.232
10/20/2009	842.656	1091.717
10/21/2009	842.132	1077.979
10/22/2009	831.34	1055.163
10/23/2009	830.445	1069.068
10/26/2009	804.346	1045.033
10/27/2009	800.065	1015.747
10/28/2009	781.903	1015.747
10/29/2009	800.404	997.615
10/30/2009	785.362	1009.046
11/2/2009	787.371	991.68
11/3/2009	779.797	965.696
11/4/2009	794.432	997.892
11/5/2009	799.794	1014.71
11/6/2009	797.348	1022.815
11/9/2009	815.763	1012.638
11/10/2009	812.624	993.433
11/11/2009	824.501	996.995
11/12/2009	822.635	983.911
11/13/2009	821.933	968.775
11/16/2009	831.098	928.909
11/17/2009	829.013	931.593
11/18/2009	821.708	946.329
11/19/2009	807.234	933.499
11/20/2009	799.948	895.02
11/23/2009	817.048	911.221
11/24/2009	813.798	901.969
11/25/2009	820.901	878.204
11/26/2009	794.247	814.996
11/27/2009	796.781	828.151
11/30/2009	785.773	830.999
12/1/2009	811.828	897.135
12/2/2009	811.756	902.772
12/3/2009	816.645	870.082
12/4/2009	826.387	879.557
12/7/2009	822.277	846.681
12/8/2009	808.444	786.09
12/9/2009	797.536	751.407
12/10/2009	812.462	796.517
12/11/2009	819.888	767.923
12/14/2009	828.025	797.897
12/15/2009	835.014	774.52
12/16/2009	843.275	798.878
12/17/2009	838.291	787.276
12/18/2009	831.406	772.048
12/21/2009	843.942	754.627
12/22/2009	849.255	795.154
12/23/2009	849.257	795.3
12/24/2009	850.426	795.3
12/25/2009	850.426	795.3
12/28/2009	855.919	795.74
12/29/2009	859.486	790.775
12/30/2009	852.904	784.776
12/31/2009	852.942	786.807
1/1/2010	852.942	786.807
1/4/2010	871.869	781.201
1/5/2010	868.784	820.465
1/6/2010	868.33	820.465
1/7/2010	863.713	833.8
1/8/2010	868.947	843.771
1/11/2010	864.821	836.543
1/12/2010	858.112	789.221
1/13/2010	864.017	771.963
1/14/2010	869.438	778.945
1/15/2010	864.044	757.362
1/18/2010	868.308	738.25
1/19/2010	870.75	742.996
1/20/2010	858.153	714.248
1/21/2010	850.245	709.763
1/22/2010	843.787	723.53
1/25/2010	842.031	747.978
1/26/2010	847.167	729.164
1/27/2010	844.189	694.836
1/28/2010	839.1	700.639
1/29/2010	849.227	727.532
2/1/2010	857.902	722.323
2/2/2010	863.943	729.48
2/3/2010	862.867	713.627
2/4/2010	835.313	684.875
2/5/2010	809.882	655.861
2/8/2010	810.748	625.682
2/9/2010	814.444	662.903
2/10/2010	822.55	680.268
2/11/2010	821.887	677.255
2/12/2010	819.279	655.151
2/15/2010	818.885	655.151
2/16/2010	822.829	648.069
2/17/2010	839.242	643.918
2/18/2010	839.699	654.234
2/19/2010	843.611	674.425
2/22/2010	842.309	687.813
2/23/2010	831.792	673.117
2/24/2010	830.536	673.923
2/25/2010	814.763	648.892
2/26/2010	824.191	668.595
3/1/2010	844.735	690.124
3/2/2010	853.038	709.636
3/3/2010	861.815	703.61
3/4/2010	864.455	715.326
3/5/2010	879.932	732.13
3/8/2010	877.681	734.47
3/9/2010	880.2	733.504
3/10/2010	885.33	755.343
3/11/2010	880.542	749.758
3/12/2010	881.262	744.822
3/15/2010	869.383	747.614
3/16/2010	878.03	746.177
3/17/2010	884.697	735.084
3/18/2010	881.789	703.571
3/19/2010	875.603	717.671
3/22/2010	875.012	701.038
3/23/2010	885.484	715.819
3/24/2010	884.891	721.793
3/25/2010	894.694	721.793
3/26/2010	889.48	760.813
3/29/2010	887.319	754.064
3/30/2010	887.884	736.374
3/31/2010	890.509	724.467
4/1/2010	908.386	736.166
4/2/2010	908.386	736.166
4/5/2010	908.386	736.166
4/6/2010	914.944	715.223
4/7/2010	911.357	692.65
4/8/2010	904.893	663.535
4/9/2010	916.493	694.385
4/12/2010	915.664	722.84
4/13/2010	913.719	701.778
4/14/2010	917.329	687.968
4/15/2010	912.299	705.745
4/16/2010	899.898	691.403
4/19/2010	898.755	672.712
4/20/2010	915.302	679.833
4/21/2010	913.989	668.391
4/22/2010	910.081	638.997
4/23/2010	916.304	639.191
4/26/2010	925.436	622.79
4/27/2010	900.124	580.784
4/28/2010	883.279	585.925
4/29/2010	899.48	636.932
4/30/2010	892.518	652.717
5/3/2010	896.635	645.52
5/4/2010	869.592	596.013
5/5/2010	859.842	572.08
5/6/2010	848.363	576.243
5/7/2010	812.332	559.848
5/10/2010	875.598	616.537
5/11/2010	870.907	597.025
5/12/2010	882.682	602.012
5/13/2010	886.02	588.02
5/14/2010	861.094	565.242
5/17/2010	860.651	556.461
5/18/2010	871.837	552.796
5/19/2010	849.086	558.044
5/20/2010	829.195	535.919
5/21/2010	826.973	542.476
5/24/2010	830.457	542.476
5/25/2010	804.674	523.635
5/26/2010	823.987	545.335
5/27/2010	847.993	535.266
5/28/2010	847.761	529.238
5/31/2010	848.306	524.686
6/1/2010	848.415	518.338
6/2/2010	852.452	521.087
6/3/2010	865.979	535.389
6/4/2010	850.965	504.123
6/7/2010	842.058	471.339
6/8/2010	835.533	471.15
6/9/2010	852.504	490.53
6/10/2010	866.686	493.44
6/11/2010	865.386	500.692
6/14/2010	880.685	522.369
6/15/2010	887.886	515.3
6/16/2010	887.753	511.732
6/17/2010	890.371	507.023
6/18/2010	892.626	515.155
6/21/2010	903.033	532.941
6/22/2010	898.642	517.524
6/23/2010	887.016	502.19
6/24/2010	872.909	481.339
6/25/2010	866.288	477.521
6/28/2010	877.237	472.827
6/29/2010	846.782	466.359
6/30/2010	843.974	469.515
7/1/2010	824.556	476.389
7/2/2010	824.889	474.825
7/5/2010	821.302	474.253
7/6/2010	842.927	494.354
7/7/2010	851.143	488.562
7/8/2010	861.588	503.376
7/9/2010	864.714	504.975
7/12/2010	871.469	506.38
7/13/2010	890.728	522.025
7/14/2010	894.174	523.679
7/15/2010	881.585	543.125
7/16/2010	864.87	547.416
7/19/2010	857.635	556.622
7/20/2010	851.008	535.858
7/21/2010	867.664	533.002
7/22/2010	889.013	552.129
7/23/2010	892.379	543.167
7/26/2010	895.635	559.359
7/27/2010	896.596	589.677
7/28/2010	890.225	583.733
7/29/2010	882.754	587.636
7/30/2010	878.922	572.485
8/2/2010	899.224	601.167
8/3/2010	894.86	607.744
8/4/2010	896.689	611.766
8/5/2010	887.009	598.734
8/6/2010	870.585	583.755
8/9/2010	882.691	580.838
8/10/2010	875.473	565.428
8/11/2010	853.526	558.608
8/12/2010	852.493	549.522
8/13/2010	851.009	548.041
8/16/2010	848.851	552.484
8/17/2010	862.107	571.444
8/18/2010	861.613	564.691
8/19/2010	849.446	559.18
8/20/2010	837.375	538.797
8/23/2010	835.824	544.704
8/24/2010	823.275	524.993
8/25/2010	820.322	512.792
8/26/2010	826.913	525.951
8/27/2010	833.025	527.625
8/30/2010	829.014	531.653
8/31/2010	831.747	532.048
9/1/2010	855.756	537.425
9/2/2010	857.353	557.327
9/3/2010	863.389	574.459
9/6/2010	865.647	582.592
9/7/2010	856.731	558.414
9/8/2010	864.669	541.992
9/9/2010	874.463	552.767
9/10/2010	874.592	541.82
9/13/2010	881.265	542.208
9/14/2010	880.852	532.37
9/15/2010	877.663	529.893
9/16/2010	873.246	521.225
9/17/2010	871.85	519.943
9/20/2010	886.575	505.899
9/21/2010	885.713	517.551
9/22/2010	874.916	520.565
9/23/2010	869.64	516.92
9/24/2010	884.52	520.646
9/27/2010	882.705	509.773
9/28/2010	885.547	496.486
9/29/2010	881.542	495.446
9/30/2010	876.045	496.953
10/1/2010	871.439	494.403
10/4/2010	864.183	505.552
10/5/2010	876.357	510.625
10/6/2010	881.06	531.861
10/7/2010	881.609	533.825
10/8/2010	876.203	521.886
10/11/2010	877.45	531.419
10/12/2010	873.357	530.033
10/13/2010	890.531	547.772
10/14/2010	890.846	528.187
10/15/2010	891.773	532.269
10/18/2010	889.807	533.192
10/19/2010	883.113	541.271
10/20/2010	882.731	549.149
10/21/2010	890.134	544
10/22/2010	887.971	551.643
10/25/2010	892.881	564.459
10/26/2010	888.597	551.865
10/27/2010	880.06	540.228
10/28/2010	881.111	540.228
10/29/2010	874.912	526.856
11/1/2010	879.495	511.073
11/2/2010	883.021	517.93
11/3/2010	875.389	515.355
11/4/2010	892.733	508.251
11/5/2010	894.674	510.867
11/8/2010	894.177	518.473
11/9/2010	896.416	524.63
11/10/2010	893.843	509.808
11/11/2010	886.837	503.728
11/12/2010	884.068	506.606
11/15/2010	889.946	508.694
11/16/2010	878.896	500.073
11/17/2010	883.509	490.797
11/18/2010	896.23	504.212
11/19/2010	893.911	500.459
11/22/2010	891.153	488.195
11/23/2010	869.636	484.126
11/24/2010	875.276	484.302
11/25/2010	878.377	479.367
11/26/2010	871.482	479.154
11/29/2010	852.123	469.037
11/30/2010	842.582	475.398
12/1/2010	864.046	498.811
12/2/2010	878.742	493.524
12/3/2010	881.096	494.896
12/6/2010	877.683	497.224
12/7/2010	886.82	513.453
12/8/2010	888.277	509.853
12/9/2010	897.69	517.518
12/10/2010	898.47	501.101
12/13/2010	898.604	496.824
12/14/2010	898.868	500.177
12/15/2010	895.047	489.496
12/16/2010	899.82	491.05
12/17/2010	898.609	490.844
12/20/2010	900.769	470.736
12/21/2010	909.49	474.364
12/22/2010	909.481	466.363
12/23/2010	910.834	464.859
12/24/2010	909.521	464.859
12/27/2010	908.626	449.632
12/28/2010	911.426	453.616
12/29/2010	914.87	460.148
12/30/2010	910.749	458.208
12/31/2010	906.499	451.334
1/3/2011	918.36	454.871
1/4/2011	917.489	447.344
1/5/2011	914.178	439.174
1/6/2011	915.021	439.174
1/7/2011	914.333	446.337
1/10/2011	907.477	431.746
1/11/2011	919.658	437.689
1/12/2011	930.659	464.877
1/13/2011	930.141	467.092
1/14/2011	933.045	470.682
1/17/2011	934.11	472.589
1/18/2011	941.057	466.548
1/19/2011	924.491	491.581
1/20/2011	921.689	509.23
1/21/2011	934.403	502.808
1/24/2011	932.278	509.623
1/25/2011	926.081	503.006
1/26/2011	929.343	512.168
1/27/2011	935.013	511.364
1/28/2011	927.288	519.703
1/31/2011	925.752	520.016
2/1/2011	941.286	551.178
2/2/2011	942.511	553.534
2/3/2011	940.149	560.627
2/4/2011	945.219	554.367
2/7/2011	955.834	548.188
2/8/2011	958.346	553.46
2/9/2011	956.651	559.479
2/10/2011	958.704	538.411
2/11/2011	956.489	532.497
2/14/2011	958.674	539.527
2/15/2011	958.77	529.653
2/16/2011	961.544	528.658
2/17/2011	963.865	545.242
2/18/2011	968.448	559.5
2/21/2011	961.283	548.371
2/22/2011	955.917	531.769
2/23/2011	946.28	533.851
2/24/2011	939.317	521.259
2/25/2011	947.217	513.726
2/28/2011	952.901	509.516
3/1/2011	951.16	510.457
3/2/2011	942.272	507.418
3/3/2011	948.447	510.883
3/4/2011	950.945	512.484
3/7/2011	947.016	512.484
3/8/2011	950.207	489.904
3/9/2011	954.39	496.115
3/10/2011	943.98	498.482
3/11/2011	933.865	512.383
3/14/2011	926.018	544.376
3/15/2011	902.206	517.575
3/16/2011	889.943	524.802
3/17/2011	903.091	529.381
3/18/2011	905.964	521.921
3/21/2011	923.205	526.583
3/22/2011	920.943	522.212
3/23/2011	929.845	513.856
3/24/2011	939.787	525.973
3/25/2011	942.034	525.973
3/28/2011	944.177	520.549
3/29/2011	947.421	509.034
3/30/2011	952.395	500.134
3/31/2011	945.3	491.329
4/1/2011	956.463	486.938
4/4/2011	954.459	476.098
4/5/2011	953.505	475.914
4/6/2011	955.06	490.923
4/7/2011	951.005	500.774
4/8/2011	947.168	490.509
4/11/2011	946.933	475.345
4/12/2011	935.793	480.094
4/13/2011	941	490.506
4/14/2011	931.885	473.489
4/15/2011	930.875	466.578
4/18/2011	913.66	450.519
4/19/2011	914.7	454.34
4/20/2011	929.726	435.424
4/21/2011	923.959	447.641
4/22/2011	923.959	447.641
4/25/2011	923.959	447.641
4/26/2011	926.297	445.578
4/27/2011	925.687	435.471
4/28/2011	922.256	435.188
4/29/2011	922.379	448.896
5/2/2011	927.839	447.191
5/3/2011	926.521	440.783
5/4/2011	917.42	430.543
5/5/2011	917.558	427.056
5/6/2011	928.588	423.709
5/9/2011	920.029	414.256
5/10/2011	930.854	425.511
5/11/2011	933.847	430.246
5/12/2011	927.212	418.49
5/13/2011	922.083	419.811
5/16/2011	915.532	408.064
5/17/2011	903.633	417.631
5/18/2011	904.688	408.752
5/19/2011	909.693	407.935
5/20/2011	902.436	398.22
5/23/2011	887.333	391.1
5/24/2011	887.133	392.292
5/25/2011	892.257	396.283
5/26/2011	890.398	393.219
5/27/2011	894.579	384.995
5/30/2011	894.455	376.136
5/31/2011	902.748	405.549
6/1/2011	894.862	395.879
6/2/2011	883.009	391.302
6/3/2011	882.779	414.753
6/6/2011	879.545	409.387
6/7/2011	879.099	399.429
6/8/2011	867.859	385.614
6/9/2011	871.667	390.255
6/10/2011	858.778	381.707
6/13/2011	859.482	381.707
6/14/2011	869.015	387.873
6/15/2011	858.948	380.179
6/16/2011	854.214	367.58
6/17/2011	858.308	386.595
6/20/2011	853.911	378.012
6/21/2011	864.304	395.979
6/22/2011	857.739	392.942
6/23/2011	843.269	380.76
6/24/2011	844.347	376.609
6/27/2011	843.225	377.217
6/28/2011	843.968	387.786
6/29/2011	857.724	388.44
6/30/2011	869.397	394.798
7/1/2011	878.569	408.381
7/4/2011	880.036	408.345
7/5/2011	877.288	398.813
7/6/2011	871.873	389.149
7/7/2011	879.892	388.476
7/8/2011	873.384	383.675
7/11/2011	853.517	369.551
7/12/2011	843.302	370.786
7/13/2011	844.938	360.155
7/14/2011	839.446	359.976
7/15/2011	834.988	355.657
7/18/2011	817.421	355.436
7/19/2011	826.273	361.544
7/20/2011	841.443	361.758
7/21/2011	857.919	375.797
7/22/2011	862.237	404.456
7/25/2011	856.629	395.119
7/26/2011	857.457	379.557
7/27/2011	846.503	378.878
7/28/2011	846.214	369.669
7/29/2011	837.473	367.9
8/1/2011	825.719	359.595
8/2/2011	812.927	346.942
8/3/2011	794.211	333.454
8/4/2011	774.558	329.064
8/5/2011	769.519	323.634
8/8/2011	736.083	302.262
8/9/2011	742.712	302.895
8/10/2011	717.014	298.733
8/11/2011	728.777	296.755
8/12/2011	752.076	301.948
8/15/2011	758.15	301.948
8/16/2011	754.217	309.745
8/17/2011	757.377	306.241
8/18/2011	723.04	294.752
8/19/2011	710.66	290.958
8/22/2011	715.762	282.346
8/23/2011	720.094	269.488
8/24/2011	726.411	262.68
8/25/2011	718.869	258.156
8/26/2011	713.26	252.892
8/29/2011	724.434	296.647
8/30/2011	728.878	278.212
8/31/2011	752.736	264.82
9/1/2011	756.013	267.8
9/2/2011	736.954	254.762
9/5/2011	707.265	245.587
9/6/2011	702.839	243.902
9/7/2011	719.59	270.805
9/8/2011	724.085	253.559
9/9/2011	705.303	254.541
9/12/2011	684.51	239.256
9/13/2011	688.991	237.882
9/14/2011	700.314	243.428
9/15/2011	710.218	243.439
9/16/2011	721.102	247.754
9/19/2011	703.134	243.721
9/20/2011	715.675	241.255
9/21/2011	710.075	245.312
9/22/2011	679.079	237.945
9/23/2011	682.842	224.23
9/26/2011	702.501	219.375
9/27/2011	733.123	222.496
9/28/2011	725.759	230.366
9/29/2011	742.513	228.653
9/30/2011	729.937	226.631
10/3/2011	717.343	217.513
10/4/2011	703.475	199.993
10/5/2011	719.919	199.402
10/6/2011	739.884	200.852
10/7/2011	744.581	202.718
10/10/2011	757.424	197.934
10/11/2011	755.97	187.636
10/12/2011	777.576	201.118
10/13/2011	769.689	205.58
10/14/2011	781.903	204.251
10/17/2011	771.566	194.344
10/18/2011	772.515	189.324
10/19/2011	779.22	190.629
10/20/2011	773.813	191.09
10/21/2011	790.533	204.557
10/24/2011	798.782	189.867
10/25/2011	789.619	193.538
